Abandono,Gender,Age,High_School_GPA,Language_Level,Toefl
0,1,19,79.441,8,600
0,0,18,83.093,7,597
0,0,18,87.523,8,647
0,1,19,79.068,8,644
0,0,18,82,7,570
0,0,17,99.16,7,590
0,1,18,82.38,8,619
0,0,18,90,8,643
0,1,19,86.333,7,557
0,0,18,97.333,8,627
0,1,19,84.88,8,617
0,1,18,80.372,8,607
0,1,18,86.666,8,657
0,1,17,91.162,8,657
0,1,18,86.88,7,557
0,1,18,92,8,611
0,0,18,82.404,7,550
0,1,17,84.261,7,573
1,0,19,86.261,7,550
0,1,18,95.309,8,633
0,0,17,92.119,7,597
0,0,17,82.88,8,610
0,1,18,85.88,8,647
0,1,18,85.071,8,640
0,0,18,87.69,8,617
0,1,18,81.965,6,530
0,0,18,84.651,8,620
0,0,18,88.428,8,643
0,0,18,90.38,8,647
0,0,17,89.333,7,590
0,0,18,87.166,7,597
0,1,19,86.69,8,623
0,1,19,75.155,7,567
0,1,18,92.081,8,617
0,0,18,93.095,8,634
0,0,18,81.071,8,607
0,0,17,81.511,7,580
0,0,18,85.309,8,620
0,0,19,92.214,8,629
0,0,18,94.636,7,557
0,1,18,95.224,8,658
0,1,19,84.952,8,623
0,1,18,90.833,8,657
0,1,17,95.928,8,663
0,0,18,84.428,7,593
0,1,18,82.904,7,563
0,1,17,80.744,7,567
0,0,18,89.476,7,550
0,0,18,79.272,8,603
0,1,18,81.116,7,550
0,1,18,86.928,7,593
0,0,18,92.309,8,643
0,1,18,81.095,8,619
0,1,18,96.452,8,627
0,0,18,90.571,7,590
1,0,18,98.166,8,663
0,0,19,88.928,7,583
0,0,17,87.595,7,577
0,1,18,86.642,7,577
0,0,18,79.931,7,557
0,1,19,81.428,7,580
0,1,17,93.5,8,658
0,0,18,94.309,7,593
0,1,18,86.488,8,626
0,1,18,91.023,8,600
0,1,18,85.904,7,577
0,1,18,79.386,8,630
0,1,17,86.404,8,663
0,0,18,77.977,5,493
0,1,17,82.523,7,577
0,1,18,80.697,7,550
0,1,18,84.166,7,597
0,1,18,85.88,7,563
0,0,18,95.38,8,627
0,0,18,84.59,8,603
0,0,18,88.5,8,630
0,1,18,88.857,8,613
0,1,18,98,8,610
0,1,18,90.166,7,563
0,0,18,89.285,7,563
0,0,17,88.558,7,573
0,1,19,87.69,7,573
0,1,19,84.225,8,620
0,0,18,83.454,7,550
0,0,17,82.727,6,520
0,1,18,97.571,8,657
0,1,18,89.166,7,573
0,0,18,89.452,8,616
0,0,18,94.476,7,597
0,0,18,83.333,7,583
0,1,18,87.627,7,577
0,1,17,76.25,5,493
0,1,18,84.214,7,597
0,0,18,86.638,5,490
0,1,18,79.738,7,550
0,0,18,77.355,6,520
0,0,18,92.38,8,663
0,1,18,90.738,8,617
0,0,19,89.19,7,593
0,1,18,82.976,6,520
0,1,18,90.885,7,550
0,0,18,88.142,7,583
0,1,18,91,7,553
0,1,18,89.285,8,637
0,0,19,99.095,8,658
0,1,18,77.282,5,488
0,1,18,88.238,8,630
0,1,18,78.441,7,550
0,0,18,91.666,8,620
0,1,18,97.428,8,640
0,1,18,79.545,7,597
0,0,18,85.738,8,607
0,0,17,87.261,7,577
0,0,18,96.642,8,620
0,1,18,82.581,7,563
0,1,18,86.904,7,550
0,1,18,93,8,611
0,1,17,83.833,7,550
0,1,18,85.761,7,590
0,0,19,93.38,7,594
0,0,18,77.704,7,557
0,0,18,82.071,7,550
0,1,18,88.19,7,593
0,0,17,83.428,7,550
0,1,17,77.979,7,580
0,0,18,81.159,7,550
1,1,18,94.095,7,597
0,0,18,83.744,7,570
0,1,18,91.119,7,550
0,0,18,95.69,8,673
0,0,18,91.119,8,647
0,1,18,80.095,5,507
0,0,17,86.238,7,590
0,0,18,90.785,7,560
0,1,18,95.734,8,667
0,1,18,91.023,8,650
0,0,18,92.285,8,657
0,1,18,92.795,8,647
0,0,18,88.404,7,580
0,1,18,93.166,8,630
0,0,18,88.166,8,650
0,0,17,92.976,7,587
0,0,18,88.428,7,573
0,1,18,77.711,6,530
0,0,18,91.214,8,603
0,1,18,93.642,8,650
0,0,17,80.863,4,467
0,0,18,79.069,5,513
0,1,18,80.928,8,603
1,0,17,85.833,8,633
0,1,18,84.976,7,560
0,0,17,89.309,7,567
0,1,18,84.88,8,627
0,0,18,94.976,8,607
0,0,18,83.418,8,660
0,0,17,91.785,8,610
0,1,17,81.568,6,520
0,1,18,82.857,7,583
0,0,17,81.744,7,583
0,0,18,85.761,7,550
0,0,17,88.785,8,633
0,1,18,84.19,6,520
0,1,18,88.595,7,550
0,0,18,86.309,6,520
0,0,18,87.976,8,653
0,0,17,87.119,8,640
0,0,18,94.547,8,630
0,0,19,87.642,8,663
0,1,18,83.119,8,627
0,1,17,90.809,8,613
0,0,18,85.166,7,597
1,0,18,88.166,8,620
0,1,18,75.5,7,550
0,1,18,80.785,8,623
0,1,18,78.911,7,551
0,0,17,88.88,8,607
0,0,18,84.476,7,563
0,1,18,92.523,8,613
0,0,17,82.241,8,637
0,1,18,85.071,8,600
0,1,18,90.653,8,637
0,1,18,92.979,8,617
0,0,19,86.738,7,593
0,0,18,89.357,8,650
0,1,18,93.357,8,610
0,0,17,81.863,7,554
0,0,18,87.476,7,590
0,0,18,92.523,7,590
0,0,17,87.19,5,503
0,0,17,88.071,8,600
0,0,17,90.88,7,550
1,1,19,81.928,7,550
0,1,18,90.904,8,603
0,0,18,90.595,7,593
0,0,17,94.761,7,550
0,1,18,80.761,7,577
0,1,17,89.571,7,597
0,0,18,85.714,7,570
0,1,18,80.348,6,530
0,1,18,86.38,6,523
0,1,17,89.119,8,630
0,0,18,89.738,8,603
0,0,18,86.897,7,594
0,0,19,82.136,8,633
0,0,18,85.178,7,590
0,1,18,90.857,8,630
0,0,18,82,7,553
0,0,18,86.045,8,657
0,1,17,97.163,8,610
0,0,18,84.619,6,530
0,0,18,93.775,8,620
0,1,17,85.38,7,550
0,0,17,96.909,7,573
0,1,18,98.619,8,637
0,0,18,89.833,7,570
0,0,18,94.666,7,580
0,1,18,79.863,7,583
0,0,18,93.642,8,603
0,1,18,85.714,7,567
0,1,18,93.367,8,657
0,1,18,85.666,6,537
0,1,18,85.095,7,583
0,0,18,87.714,7,560
0,0,18,91.306,7,587
0,0,18,83.857,7,560
0,1,18,90.857,8,623
0,0,18,88.166,8,647
0,0,18,90.38,8,640
0,1,17,82.285,7,570
0,1,18,84.51,8,613
0,1,17,93.476,8,620
0,0,18,82.285,7,583
0,1,17,84.714,6,520
0,0,18,82.79,7,587
0,1,18,87.551,8,643
0,0,18,94.166,7,590
0,0,19,85.357,7,593
0,1,19,91.367,8,667
0,0,18,83.392,8,607
0,1,18,75.933,6,537
0,0,19,88.551,8,610
0,1,19,88.102,8,663
1,1,18,86.767,8,603
0,0,18,91.5,7,583
0,0,18,88.357,8,603
0,0,18,85.666,7,580
0,0,18,87.833,8,621
0,0,17,87.476,7,593
0,0,18,93.163,8,620
0,0,18,94.367,8,657
0,0,18,89.738,7,597
1,1,18,78.714,5,490
0,1,18,98.607,8,653
0,1,18,87.69,7,563
0,1,18,80.547,7,553
0,0,18,90.476,8,630
0,1,18,85.571,8,660
0,1,17,84.476,8,603
0,1,18,87.047,8,650
0,0,18,87.333,8,617
0,0,18,87.166,8,620
0,0,18,80.022,4,440
0,1,18,84.833,8,633
0,0,18,88.833,8,657
0,1,18,81.181,7,587
0,0,18,79.976,7,550
0,0,18,84.619,7,550
0,0,19,86.928,7,587
0,0,17,88.142,8,600
0,0,18,84.023,7,580
0,1,18,88.976,7,580
0,1,18,90.261,7,550
1,1,17,91.333,7,590
0,1,17,79.651,7,550
0,0,19,91.166,8,660
0,0,18,78.521,7,550
0,1,18,81.666,8,607
0,1,18,76.469,7,573
0,1,18,96.142,8,603
0,0,19,84.953,8,607
0,1,19,98.309,8,633
0,0,18,80.511,7,550
0,0,18,85.071,8,610
0,1,18,86.19,7,593
0,0,18,83.5,8,610
0,0,18,95.285,8,650
0,0,18,91.309,7,560
0,1,18,85.428,7,581
0,0,18,88.738,7,557
0,1,18,93.071,7,587
0,0,18,93.833,8,647
0,1,17,85.142,8,620
0,1,17,89,8,607
1,1,18,84.714,8,613
0,0,19,88.761,8,600
0,1,17,82.166,7,550
0,0,18,91.38,8,657
0,1,17,79.953,8,623
0,0,18,91.794,7,560
0,1,18,90.666,8,623
0,1,18,86.5,8,607
0,1,18,84.617,8,610
0,0,17,87.642,7,570
0,1,18,81.068,7,597
0,0,18,83.904,7,577
0,1,18,83.977,7,570
0,0,19,92.095,8,600
0,1,18,79.739,8,623
0,0,17,90.523,8,607
0,1,19,88,7,550
0,1,18,89.809,7,590
0,0,18,85.285,8,623
0,1,19,84.476,8,610
0,0,18,81.409,8,600
0,0,17,90.404,8,637
0,0,18,83.642,7,560
0,1,18,94.428,8,663
0,1,17,79.952,7,567
0,1,18,86.571,8,640
0,1,18,98.469,8,667
0,1,19,85.5,7,567
0,1,17,86.071,7,590
0,0,18,98.119,8,643
0,0,17,95.642,8,610
0,1,19,88.523,8,657
0,1,18,87.642,8,653
0,1,18,91.714,7,593
1,0,17,90.047,8,603
0,0,18,96.238,7,593
0,1,19,85.095,8,617
0,1,18,84.866,8,630
0,0,18,89.857,8,611
0,1,17,96.357,7,550
0,0,18,84.142,7,587
0,0,18,92.952,8,650
0,1,18,84.238,7,587
0,0,18,90.285,8,603
0,1,18,81.476,8,610
0,1,18,78.695,7,593
0,1,19,92.69,8,667
0,0,18,84.166,7,590
0,1,18,92.452,7,587
0,1,18,82.885,7,553
0,0,18,92.088,6,520
0,1,18,79.636,7,550
0,0,18,93.666,8,650
0,1,18,82.531,7,590
0,0,18,87.571,7,593
0,1,17,97.119,8,607
0,0,19,78.568,8,607
0,1,18,81.86,7,577
0,0,18,80.976,7,570
0,0,18,81.023,8,627
0,1,18,93.38,7,553
0,1,18,81.883,7,563
0,1,18,76.023,6,520
0,1,18,91.047,8,617
0,1,18,81.357,7,573
0,0,18,91,8,623
0,1,19,84.738,7,593
0,1,17,89.162,7,570
0,0,18,89.333,7,596
0,1,18,77.088,7,563
0,1,18,97.095,8,633
0,0,18,83.441,7,590
0,0,18,86,8,633
0,1,17,86,8,667
0,0,19,85.59,8,658
0,1,18,88.095,8,603
0,0,19,87.214,8,611
0,0,19,94.666,8,607
0,0,18,90.357,8,617
0,1,18,83.214,7,550
0,1,18,86.904,8,623
0,1,18,82.25,8,613
0,0,18,86.404,7,583
0,1,19,88.523,7,550
0,1,18,81.209,7,587
0,1,18,80.023,8,603
0,1,18,86.452,7,570
0,0,19,86.261,7,550
0,0,19,83.209,7,570
0,1,18,87.878,7,560
1,1,18,79.533,7,580
0,1,18,97.214,8,653
0,0,18,96.571,7,583
0,0,18,97.244,8,623
0,1,17,82.833,7,550
0,0,18,77.869,7,557
0,1,19,86.404,7,597
0,1,18,92.166,8,617
0,0,17,84.85,7,567
0,1,19,94.976,8,620
0,1,19,82.515,8,620
0,0,18,84.5,7,550
0,0,18,85.952,6,533
0,1,18,79.9,7,550
0,1,18,78.777,7,567
0,0,17,95.909,7,577
0,1,18,87.809,7,550
0,0,18,88.785,7,587
0,1,18,81.069,8,627
0,0,18,89.404,7,577
0,0,18,93.166,8,620
0,1,17,87.047,7,560
0,0,18,83.352,7,560
0,1,18,90.38,7,593
0,1,18,92.809,8,607
0,1,18,86.976,8,610
0,1,18,75.704,8,620
0,1,18,77.627,7,553
0,1,18,87.214,7,553
0,0,19,91.843,8,623
0,1,18,86.575,7,580
0,0,18,86.085,7,573
0,1,18,83.173,8,620
0,0,18,94.971,8,660
0,1,19,95.224,7,557
0,0,18,81.232,8,667
1,1,19,81.428,8,630
0,0,17,90,8,620
0,1,18,78.648,7,580
0,1,18,86.571,5,513
0,1,18,82.685,6,523
0,1,17,87.8,7,563
0,0,18,88.255,7,550
0,1,17,90.059,8,643
0,0,18,97.387,8,643
0,0,17,82.255,7,550
0,1,17,88.408,5,500
0,0,18,83.833,7,570
0,1,18,94.69,8,617
0,1,19,86.5,8,633
0,1,19,80,8,637
0,0,19,86.583,8,617
0,1,18,87.979,8,638
0,0,19,85.928,7,590
0,1,18,76.111,7,550
0,1,19,84.651,6,520
0,1,18,82.242,8,620
0,1,17,94.761,7,567
0,1,18,78.545,8,617
0,1,18,89.428,8,658
0,1,18,77.212,8,627
0,0,18,87.88,7,597
0,1,18,78.204,7,580
0,1,18,79.177,6,540
0,0,17,82.952,7,557
0,0,18,88.333,8,600
0,1,18,91.892,8,640
0,1,18,81.69,7,570
0,1,18,85.785,7,550
0,0,18,88.595,7,550
0,0,18,81.232,7,573
0,0,17,94.5,7,550
0,1,17,88.38,8,617
0,0,18,92.452,7,590
0,1,18,75.323,7,563
0,1,18,96.057,8,617
0,0,17,84.738,7,553
0,0,18,89.976,7,580
0,0,19,90.857,8,613
0,0,16,88.904,7,577
0,1,19,83.818,8,653
0,0,17,82.047,7,593
0,1,17,79.547,7,553
0,1,18,79.181,8,610
0,1,19,84.666,8,677
1,1,18,86.523,5,497
0,1,17,87.857,6,537
0,1,17,85.028,4,467
0,1,18,92.795,8,621
0,0,18,78.627,7,563
0,1,18,93.214,8,600
1,1,18,85.487,7,557
0,0,18,84.416,7,563
0,0,17,84.431,7,557
0,1,18,88.285,7,550
0,0,18,90.804,8,600
0,1,19,81.809,8,647
0,1,18,84.833,7,580
0,1,17,99,8,640
0,1,18,80.441,7,573
0,1,18,79.409,8,677
0,1,18,83.279,8,630
1,0,18,76.227,6,547
0,0,18,97.452,7,597
0,0,18,91.333,8,617
0,1,18,76.595,7,550
0,0,17,79.604,6,520
0,0,18,96.952,7,583
0,1,19,95.404,7,597
1,0,17,94.8,7,557
0,1,18,75.434,7,550
0,1,18,85.382,7,587
0,0,17,97.642,8,600
0,1,18,91.454,8,627
0,1,18,86.428,7,563
0,1,18,78.066,8,633
0,1,18,91.571,6,520
0,0,18,89.047,8,603
0,0,18,91.785,8,647
0,0,17,77.243,7,553
0,1,18,81.214,5,517
0,0,18,90.976,6,547
0,0,18,90.404,8,604
0,0,18,93.408,8,657
0,1,18,95.095,7,587
0,0,17,80.571,7,567
0,1,18,92.162,8,633
1,0,18,83.976,8,630
0,1,18,86.261,8,623
0,1,18,86.5,7,553
0,1,18,88.119,8,613
0,0,18,93.952,7,567
0,1,18,89.619,7,563
0,1,18,84.785,7,550
0,1,18,80.523,7,553
0,1,17,94.547,8,623
0,1,17,88.238,7,593
0,0,18,79.523,7,550
0,1,18,81.488,7,553
0,0,18,92.047,7,563
0,1,18,88.656,8,607
0,1,18,85.818,8,610
0,0,18,85.86,7,587
0,1,18,89.166,8,637
0,1,19,78.697,7,553
0,1,18,88.857,8,653
0,0,19,92.69,8,627
0,1,18,79.636,6,530
0,1,18,90.023,7,577
0,1,18,82.068,8,627
0,1,17,74.552,7,563
0,1,17,97.906,8,623
0,1,18,86.269,7,573
0,0,18,91.619,7,550
0,1,19,78.863,6,523
0,0,18,81.795,7,590
0,0,17,85.674,7,593
0,0,17,87.023,7,567
0,1,19,87.428,7,577
0,1,18,78.744,7,573
0,0,18,85.777,8,600
0,0,18,82.581,7,593
0,0,18,80.047,7,550
0,1,18,76.56,7,550
0,0,18,87.476,7,580
1,1,19,85.547,7,563
0,0,19,87.5,8,600
0,1,17,94.595,7,590
0,1,18,81.904,7,577
0,0,17,85.954,7,557
0,1,18,85.571,8,613
0,0,18,89.404,7,583
0,0,18,83.904,7,580
0,0,18,90.069,7,550
0,0,17,87.023,8,617
0,1,17,76.022,8,620
0,1,17,95.19,7,583
0,0,17,96.214,7,560
0,1,18,79.857,8,600
0,1,18,89.952,7,577
1,1,18,89.5,8,600
0,0,17,89.047,7,587
0,0,18,90.523,8,613
0,0,18,81.861,7,590
0,1,18,76.857,7,550
0,0,18,84.066,8,613
0,0,18,86.142,8,600
0,1,18,85.809,7,570
0,1,17,86.095,7,560
0,1,17,86.642,8,620
0,1,18,87.428,6,520
0,1,17,90.69,8,657
0,0,17,88.571,7,580
0,0,18,92.166,7,587
0,0,18,91.285,8,673
0,1,18,80.627,7,563
0,0,17,76.4,5,507
0,1,18,79.095,8,620
0,1,18,87.166,7,577
0,1,17,94.775,8,610
0,1,17,96.142,8,643
0,0,18,87.581,7,560
0,0,18,91.642,8,613
0,1,18,83.452,5,497
0,1,19,79.302,7,577
0,1,19,77.434,7,593
0,0,17,79.5,7,550
0,0,19,89.857,8,620
0,1,17,80.666,7,557
0,0,18,79.805,7,597
1,0,18,94.69,8,620
0,0,19,85.25,7,567
0,0,18,93.119,7,563
0,1,17,77.702,7,557
0,1,19,85.309,7,584
0,0,17,97.738,7,593
0,1,18,83.86,7,563
0,1,18,95.357,7,550
0,0,18,82.209,7,557
0,1,18,81.826,7,597
0,1,17,88.309,7,570
0,0,18,86.166,7,573
0,1,18,79.046,7,597
0,0,18,84.19,7,560
0,0,18,77.369,6,520
0,0,18,86.761,7,550
0,1,18,81.595,7,557
0,0,18,83.571,7,597
0,1,18,94.928,7,570
0,0,18,88.952,8,617
0,1,17,86.761,7,577
0,1,18,79.428,7,550
0,0,17,89.357,7,583
0,1,17,74.224,7,573
0,1,18,76.714,6,527
0,0,18,85.309,8,640
0,1,18,81.86,7,564
0,1,18,87.904,7,560
0,1,17,86.238,6,547
0,0,19,96.357,8,647
0,1,19,75.375,6,523
0,1,18,89,7,550
0,0,18,94.238,7,550
0,1,17,97.166,7,553
0,0,17,88.511,7,560
0,1,19,75.826,7,597
0,1,18,85.718,8,633
0,1,18,76.659,7,550
0,1,18,79.194,7,567
0,0,17,92.928,7,593
0,0,18,86.5,8,603
0,0,17,94.166,7,550
1,1,18,78.09,8,647
0,0,17,79.477,7,580
0,1,18,80.232,8,618
0,0,18,88.476,6,530
0,0,17,87.033,7,570
0,1,17,78.625,4,473
0,1,18,91.261,8,630
0,1,18,81.619,7,553
0,0,18,80.181,7,573
0,1,18,81.357,8,623
0,0,18,85.15,7,577
0,0,18,88,7,550
0,0,18,89.714,7,587
0,0,18,97.693,8,663
0,0,18,84.452,8,653
0,0,17,81.904,6,520
0,0,18,76.558,7,550
0,1,17,85.595,5,497
0,1,18,77.191,7,550
0,1,18,91.476,7,550
0,0,18,91.136,8,620
0,1,18,75.812,5,493
0,0,18,80.465,8,603
0,1,18,79.761,8,657
0,0,18,92.318,7,550
0,1,18,97.853,7,567
0,1,18,74.105,5,490
1,0,18,79.511,7,587
0,0,18,85.178,8,653
0,1,18,78.155,6,520
0,1,18,91.58,7,580
0,0,18,86.261,6,527
0,1,18,78.755,7,597
0,0,17,93.214,8,650
0,1,17,85.26,5,500
0,0,18,90.5,7,553
0,0,18,91.738,8,663
0,1,17,75.714,5,500
0,1,18,83.689,8,627
0,1,18,76.76,8,613
0,0,18,94.261,8,677
0,1,18,80.186,7,560
0,1,17,79.729,7,590
0,1,18,92.261,7,563
0,1,18,79.413,7,563
0,1,18,83.242,7,563
1,1,18,74.75,7,570
0,1,17,77.844,6,520
0,0,17,94.571,7,563
0,0,17,91.476,7,557
1,1,18,70.526,6,527
1,1,19,88.464,8,631
0,1,19,93.547,7,560
1,0,17,84.476,6,540
0,1,19,81.954,8,600
0,0,18,79.162,7,567
0,1,18,80,8,603
0,1,18,89.535,8,600
0,1,18,79,5,480
0,1,19,90.555,7,580
0,1,19,86.807,7,583
0,0,18,93.464,8,613
1,0,18,77.482,7,580
0,1,18,85.785,7,557
0,0,18,87.464,8,613
0,1,17,80.466,7,550
0,1,19,81.035,7,573
0,1,19,94,8,617
0,0,19,94.833,8,627
0,0,18,94.428,8,623
0,1,18,85.937,7,550
0,0,18,89.296,8,667
0,0,18,85.214,7,590
0,1,18,92,8,617
0,0,18,84.136,7,590
0,0,18,81.464,8,650
0,0,19,84.354,7,573
0,1,18,80.172,7,550
0,1,17,77.173,7,570
0,1,18,80.5,5,493
0,1,19,87.416,8,630
0,1,18,85.666,8,633
0,1,18,95,8,643
0,1,18,77,7,587
0,0,18,90.882,5,500
0,1,18,84.09,7,587
0,0,18,88.17,7,550
0,1,18,85.733,6,543
0,1,18,86.828,8,630
0,0,19,87.33,7,577
0,0,19,89.928,7,550
0,0,18,86.387,8,623
0,1,18,91.58,7,577
0,0,18,96.454,7,590
0,0,18,91.529,6,533
0,1,18,91.82,7,577
0,0,18,79.6,4,460
0,1,18,90.518,6,520
0,1,18,85.785,7,550
0,0,18,95.904,8,637
0,1,17,96.238,7,560
0,1,18,90.16,7,567
0,1,18,99.119,8,663
0,0,17,90.119,8,607
0,1,17,98.714,8,600
0,0,18,82.782,5,503
0,1,18,86.211,7,567
0,1,18,92.857,8,603
0,1,18,82.26,4,423
0,1,18,93.857,7,593
0,1,19,86.8,7,560
0,0,17,83.26,4,427
0,0,18,76.8,4,473
0,1,19,98.047,8,653
0,1,22,92.285,7,550
0,0,18,88.523,7,580
0,1,18,83.61,7,587
0,0,18,87.071,7,577
0,1,18,87.619,7,553
0,1,18,94.476,7,577
0,1,18,92.952,8,630
0,1,18,98.333,8,637
0,0,18,88.738,6,540
1,1,18,93.333,6,537
0,1,18,82.95,5,513
0,1,19,80.28,7,567
0,1,18,91.38,8,643
0,1,19,87.261,7,550
0,0,18,91.88,8,650
1,0,18,90.785,7,573
0,0,17,82.9,6,540
0,0,18,92.214,8,653
0,1,18,88.357,7,580
0,1,17,93.047,6,537
0,0,18,86.785,7,567
0,0,17,94.023,7,583
0,1,18,93.4,8,663
0,0,18,85.73,8,623
0,1,18,92.023,7,590
0,0,18,80.47,5,510
0,1,18,78.41,6,533
0,1,19,84.69,7,590
0,1,18,84.666,6,530
0,1,18,80.42,6,543
0,0,18,77.8,5,503
0,1,18,78.97,6,523
0,0,19,88.119,8,613
0,1,18,89.88,8,600
0,0,19,93.595,8,633
0,0,18,93.78,7,550
0,0,18,80.66,5,493
0,1,18,87.619,8,620
0,1,19,91.95,7,597
0,1,18,90.69,7,560
0,1,19,85.142,8,633
0,0,18,90.09,6,527
0,1,18,91.367,7,563
0,0,18,87.785,8,660
0,1,19,87.142,8,600
1,0,19,78.35,7,550
0,0,19,81.19,7,570
0,0,18,87.023,7,560
0,1,18,80.07,6,530
0,1,19,78.6,8,607
0,1,18,83.958,8,617
0,0,18,95.04,7,590
0,1,18,87.261,7,583
0,0,18,82.09,7,573
0,1,17,93.785,8,607
0,0,19,90.952,8,663
0,1,20,77.75,7,580
0,0,18,89.595,7,573
0,1,19,75.82,6,530
0,0,19,78.468,4,430
0,1,18,81.452,6,537
0,0,19,87,7,563
0,0,19,89.023,7,557
0,0,18,90.428,7,583
0,1,18,92.642,7,570
0,0,18,93.238,7,550
0,0,18,91.428,8,603
0,0,19,95.666,7,590
0,0,18,96.142,7,583
0,0,18,97.489,7,597
0,0,18,91.833,7,587
0,1,17,97.448,7,593
0,1,18,85.45,7,568
0,1,18,91.476,7,577
0,0,18,96.5,8,640
0,0,18,84.69,8,613
0,0,19,92.142,7,587
0,0,18,93.214,8,623
0,0,18,89.047,5,517
0,0,17,91.119,8,637
0,0,18,89.095,7,587
0,1,18,95.285,7,587
0,0,17,95.02,8,626
0,0,18,92.238,8,637
0,1,18,88.261,7,580
0,1,19,86.809,8,643
0,0,19,93.095,8,651
0,1,18,90.877,8,633
1,0,19,90.238,7,560
0,1,18,88.816,8,647
0,1,18,88.095,8,610
0,1,18,83.333,7,583
0,1,18,97.833,7,587
0,0,18,82.42,7,570
0,0,18,91.306,7,560
0,0,18,86.45,7,573
0,0,18,93.88,8,633
0,1,19,84.761,7,567
0,1,19,86.309,8,611
0,0,18,87.38,6,530
0,1,18,85,7,563
0,0,18,83.42,7,553
0,1,18,93.595,8,660
0,1,18,86.261,7,590
0,0,18,79.12,4,440
0,1,18,92.265,7,593
0,1,18,79.57,7,570
0,0,18,90.714,7,570
0,0,18,79.14,7,557
0,0,18,87.69,8,607
0,0,18,88.261,8,620
0,0,18,87.261,7,580
0,1,18,88.309,8,603
0,1,18,85.809,5,510
0,1,18,81.476,8,617
0,1,18,85.95,5,491
0,0,19,84.952,7,593
0,0,18,89.404,8,607
0,0,19,89.69,7,593
0,0,18,92.952,7,590
0,1,18,84.285,7,580
0,0,18,91.357,7,570
0,1,18,81.976,7,593
0,1,19,77.8,7,557
0,1,18,86.928,7,583
0,1,18,86.69,7,570
0,0,19,87.261,7,593
0,1,18,88.095,7,563
1,0,18,91.489,8,613
0,0,19,86.833,8,603
0,1,18,88.404,7,563
0,1,18,86.14,7,573
0,1,18,90.261,8,633
0,1,18,87.857,7,563
0,0,18,83.33,6,547
0,1,18,93.309,7,557
0,0,18,87.071,7,587
0,1,18,87,7,557
0,0,18,87.952,7,557
0,1,18,94.857,7,583
0,0,17,91.761,8,603
0,0,19,94.673,8,603
0,1,19,93.371,8,633
0,1,18,84.238,8,600
0,1,18,83.761,7,593
0,0,18,86.285,7,570
0,1,18,91.142,8,650
0,0,18,85.285,5,487
0,0,18,92.904,7,563
0,1,18,92.523,8,627
0,0,18,89.5,7,597
0,0,18,90.714,8,600
0,1,18,82.23,7,553
0,1,18,81.07,8,600
0,1,18,77.56,8,600
0,1,18,87.816,7,587
0,1,18,95.428,8,623
0,0,18,95.547,7,583
0,0,18,92.309,8,620
0,1,18,91.38,8,603
0,1,18,81.26,8,613
0,0,18,82.53,6,530
0,1,18,88.452,8,607
0,1,18,82.976,8,610
0,1,18,83.023,7,580
0,1,18,89,6,527
0,0,19,90.78,5,510
0,1,18,82.02,6,523
0,1,17,85.047,8,600
0,1,19,79.9,7,560
0,1,18,83.309,7,553
0,1,18,86.285,6,533
0,0,19,90.928,8,640
0,0,18,83.333,7,597
0,1,18,90.892,8,633
0,1,18,86.428,7,563
0,0,19,81,5,487
1,0,18,90.523,7,570
0,0,18,79.3,7,563
0,1,18,76.89,7,573
0,0,18,84.952,8,607
0,1,18,79,4,437
1,1,18,83.95,8,603
0,0,19,92.095,7,550
0,0,18,86.976,7,557
0,0,19,84.23,7,590
0,1,18,80.09,6,537
0,1,18,86.619,6,523
0,1,18,83.28,5,517
0,0,18,90.285,8,637
0,0,18,86.38,7,583
0,0,19,80.1,7,573
0,0,17,91.404,8,653
0,1,18,75.88,6,530
0,1,18,88.714,7,590
0,1,18,87.19,7,550
0,0,18,85.166,7,573
0,0,18,95.755,8,643
0,1,18,88.857,8,643
0,0,18,91.952,7,583
0,0,18,77.52,4,473
0,1,18,89.119,7,570
0,1,25,77.869,7,586
0,1,20,87.119,7,563
0,1,19,87.953,8,627
0,0,18,91.285,6,543
0,1,18,89.64,6,540
0,1,18,88.666,7,583
0,1,18,84.64,7,560
0,1,18,87.9,5,513
0,0,18,91.333,6,533
0,0,18,90.285,7,553
0,0,19,84.4,6,537
0,0,18,89.738,7,563
0,0,19,84.785,6,547
0,1,19,97.897,8,670
0,0,18,86.047,7,573
0,0,18,99.476,8,633
0,1,18,95.547,8,630
0,0,18,95.857,6,523
0,0,19,94.571,7,563
0,1,18,93.547,8,633
0,1,18,91.142,6,547
0,1,19,89.023,6,523
0,1,18,94.619,7,580
0,1,18,82.88,8,607
0,1,18,79.83,5,500
0,0,17,84.73,8,647
0,1,18,85.904,5,500
0,1,19,73.686,6,530
0,0,17,87.738,7,550
0,1,18,87.595,6,537
0,0,18,92.5,7,590
0,1,18,83.523,7,577
0,1,18,79.95,6,547
0,0,18,88.238,7,567
0,0,18,84.95,6,533
0,1,18,79.47,5,500
0,1,18,86.761,7,597
0,0,18,95.285,7,593
0,0,17,91.5,7,580
0,1,18,77.95,4,447
0,0,18,85.8,8,657
0,0,19,85.547,7,553
0,1,18,85.19,7,577
0,1,18,84.166,6,537
0,0,18,92.309,8,607
0,0,18,83.476,7,553
0,0,19,98.309,8,660
0,0,18,82.166,7,593
0,0,19,93.607,8,667
0,1,18,90.97,8,637
